,comp_id,v1,v2,winner,suuid,username,license
0,1,35,125,35,5a4d97a5-31ad-41d9-8a3f-9328291fb820,alina,1
1,2,105,34,105,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
2,3,98,78,78,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
3,4,81,49,49,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
4,5,99,22,22,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
5,6,16,94,94,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
6,7,93,117,117,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
7,8,113,111,111,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
8,9,72,120,120,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
9,10,69,61,61,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
10,11,4,76,76,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
11,12,87,128,128,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
12,13,37,116,37,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
13,14,21,86,21,3af14cf9-9880-4f25-9a85-3a4b0064e96b,alina_u1,1
14,15,123,24,123,d6b22704-577a-42a3-b330-4797049d461b,alina,1
15,16,73,30,30,d6b22704-577a-42a3-b330-4797049d461b,alina,1
16,17,110,20,110,d6b22704-577a-42a3-b330-4797049d461b,alina,1
17,18,63,50,50,d6b22704-577a-42a3-b330-4797049d461b,alina,1
18,19,12,32,32,d6b22704-577a-42a3-b330-4797049d461b,alina,1
19,20,33,38,38,d6b22704-577a-42a3-b330-4797049d461b,alina,1
20,21,39,19,19,d6b22704-577a-42a3-b330-4797049d461b,alina,1
21,22,27,119,119,d6b22704-577a-42a3-b330-4797049d461b,alina,1
22,23,118,8,118,d6b22704-577a-42a3-b330-4797049d461b,alina,1
23,24,42,2,2,d6b22704-577a-42a3-b330-4797049d461b,alina,1
24,25,41,64,64,d6b22704-577a-42a3-b330-4797049d461b,alina,1
25,26,29,102,29,d6b22704-577a-42a3-b330-4797049d461b,alina,1
26,27,54,58,58,d6b22704-577a-42a3-b330-4797049d461b,alina,1
27,28,126,55,55,d6b22704-577a-42a3-b330-4797049d461b,alina,1
28,29,28,47,47,d6b22704-577a-42a3-b330-4797049d461b,alina,1
29,30,15,46,46,d6b22704-577a-42a3-b330-4797049d461b,alina,1
30,31,60,51,51,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
31,32,68,84,68,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
32,33,66,53,53,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
33,34,56,79,56,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
34,35,74,90,74,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
35,36,65,9,65,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
36,37,7,89,7,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
37,38,44,70,44,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
38,39,127,122,122,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
39,40,5,85,5,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
40,41,82,14,14,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
41,42,18,109,109,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
42,43,57,62,57,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
43,44,43,77,77,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
44,45,100,92,100,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
45,46,130,104,130,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
46,47,96,124,124,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
47,48,31,97,31,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
48,49,83,75,75,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
49,50,67,121,67,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
50,51,103,1,1,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
51,52,71,11,11,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
52,53,115,36,36,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
53,54,107,91,107,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
54,55,17,25,17,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
55,56,23,26,26,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
56,57,6,45,6,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
57,58,88,114,114,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
58,59,40,95,40,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
59,60,3,108,3,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
60,61,59,48,59,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
61,62,13,129,13,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
62,63,112,80,80,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
63,64,106,52,52,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
64,65,10,101,101,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
65,66,17,42,42,e50ef33c-250a-460b-94b5-e1031bbf4197,alina,1
66,67,88,45,88,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
67,68,105,122,105,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
68,69,92,7,7,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
69,70,50,20,50,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
70,71,89,10,10,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
71,72,76,32,76,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
72,73,117,28,117,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
73,74,21,31,31,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
74,75,87,110,110,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
75,76,101,56,56,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
76,77,43,6,6,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
77,78,38,71,38,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
78,79,123,74,74,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
79,80,97,102,102,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
80,81,37,14,37,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
81,82,52,51,52,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
82,83,54,61,61,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
83,84,5,111,111,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
84,85,96,93,96,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
85,86,104,118,104,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
86,87,25,48,25,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
87,88,106,83,106,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
88,89,27,68,68,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
89,90,114,119,119,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
90,91,62,18,62,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
91,92,72,112,72,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
92,93,3,16,16,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
93,94,26,19,19,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
94,95,84,121,121,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
95,96,44,128,44,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
96,97,78,9,78,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
97,98,13,125,13,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
98,99,33,55,55,ef75254e-46b9-4157-ad15-fbb24903db47,alina,1
99,100,29,77,29,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
100,101,30,108,30,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
101,102,85,41,41,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
102,103,47,46,47,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
103,104,98,116,98,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
104,105,130,81,130,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
105,106,15,53,53,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
106,107,12,115,12,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
107,108,94,64,64,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
108,109,59,67,67,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
109,110,120,60,60,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
110,111,40,35,40,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
111,112,80,129,80,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
112,113,8,124,124,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
113,114,22,24,22,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
114,115,75,82,75,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
115,116,99,69,99,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
116,117,23,2,2,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
117,118,113,57,57,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
118,119,86,95,95,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
119,120,126,66,66,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
120,121,107,4,4,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
121,122,103,91,91,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
122,123,63,65,65,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
123,124,90,73,73,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
124,125,109,127,109,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
125,126,34,1,34,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
126,127,11,79,11,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
127,128,36,39,39,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
128,129,58,70,58,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
129,130,100,49,100,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
130,131,103,104,104,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
131,132,27,45,27,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
132,133,123,40,123,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
133,134,35,98,35,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
134,135,93,44,44,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
135,136,108,36,36,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
136,137,115,47,47,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
137,138,52,30,30,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
138,139,46,59,46,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
139,140,6,65,65,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
140,141,90,16,16,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
141,142,31,113,31,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
142,143,119,101,119,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
143,144,10,38,38,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
144,145,79,116,79,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
145,146,14,50,50,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
146,147,49,61,49,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
147,148,69,75,75,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
148,149,34,74,74,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
149,150,122,54,54,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
150,151,127,43,43,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
151,152,102,48,102,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
152,153,18,28,18,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
153,154,89,95,95,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
154,155,83,11,11,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
155,156,15,12,15,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
156,157,77,97,77,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
157,158,20,56,56,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
158,159,42,3,42,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
159,160,88,100,100,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
160,161,19,23,19,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
161,162,126,53,53,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
162,163,128,96,128,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
163,164,55,92,55,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
164,165,114,67,67,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
165,166,64,39,64,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
166,167,82,2,2,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
167,168,32,66,32,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
168,169,22,60,22,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
169,170,76,7,76,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
170,171,68,37,37,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
171,172,33,129,33,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
172,173,91,124,124,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
173,174,41,109,109,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
174,175,5,24,24,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
175,176,57,106,57,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
176,177,118,107,107,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
177,178,8,94,94,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
178,179,78,111,78,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
179,180,58,29,29,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
180,181,125,72,72,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
181,182,9,110,9,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
182,183,112,117,117,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
183,184,121,85,121,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
184,185,70,26,26,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
185,186,87,4,4,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
186,187,63,81,63,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
187,188,71,86,71,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
188,189,25,105,25,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
189,190,73,51,73,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
190,191,17,99,17,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
191,192,80,62,80,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
192,193,1,130,130,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
193,194,21,120,21,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
194,195,13,84,13,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
195,196,30,104,30,5d414203-b294-429c-a8aa-d3fcc764a1c4,alina,1
196,197,18,95,18,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
197,198,54,126,54,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
198,199,36,73,73,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
199,200,125,85,85,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
200,201,31,77,31,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
201,202,62,44,62,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
202,203,106,28,106,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
203,204,24,67,67,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
204,205,70,42,42,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
205,206,47,93,47,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
206,207,46,12,46,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
207,208,52,111,52,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
208,209,33,32,33,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
209,210,34,82,34,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
210,211,72,50,50,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
211,212,17,39,17,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
212,213,127,109,109,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
213,214,115,51,51,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
214,215,10,7,7,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
215,216,16,113,16,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
216,217,15,49,49,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
217,218,105,130,105,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
218,219,114,61,61,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
219,220,80,120,80,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
220,221,83,11,11,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
221,222,119,117,117,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
222,223,23,97,97,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
223,224,78,2,2,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
224,225,64,66,64,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
225,226,107,68,68,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
226,227,116,81,116,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
227,228,4,38,38,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
228,229,124,55,55,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
229,230,121,110,110,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
230,231,21,57,57,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
231,232,122,92,122,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
232,233,71,20,71,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
233,234,65,26,65,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
234,235,3,27,3,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
235,236,6,74,74,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
236,237,63,58,63,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
237,238,25,87,25,5b97f324-f63d-47c3-94b0-a4ff8cb61a98,alina,1
238,239,108,29,29,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
239,240,8,90,90,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
240,241,14,102,102,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
241,242,88,69,69,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
242,243,53,56,56,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
243,244,118,101,118,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
244,245,89,13,13,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
245,246,41,129,129,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
246,247,60,59,60,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
247,248,100,128,100,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
248,249,5,86,86,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
249,250,91,84,84,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
250,251,103,75,75,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
251,252,37,76,37,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
252,253,94,35,94,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
253,254,19,112,19,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
254,255,22,40,40,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
255,256,45,79,79,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
256,257,1,43,43,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
257,258,96,99,99,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
258,259,48,9,9,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
259,260,123,98,123,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
260,261,124,25,25,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
261,262,57,59,57,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
262,263,9,94,94,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
263,264,56,105,56,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
264,265,114,38,38,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
265,266,86,61,61,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
266,267,65,128,65,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
267,268,34,69,34,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
268,269,50,19,19,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
269,270,16,41,16,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
270,271,117,33,33,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
271,272,18,84,18,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
272,273,107,26,26,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
273,274,10,115,10,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
274,275,36,76,76,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
275,276,68,79,68,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
276,277,120,17,17,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
277,278,80,70,70,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
278,279,29,119,29,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
279,280,130,42,130,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
280,281,55,77,55,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
281,282,113,32,32,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
282,283,126,82,126,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
283,284,66,99,99,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
284,285,109,98,109,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
285,286,43,13,13,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
286,287,37,44,37,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
287,288,67,116,67,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
288,289,27,127,27,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
289,290,7,22,22,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
290,291,74,20,74,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
291,292,46,62,62,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
292,293,51,97,51,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
293,294,72,12,72,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
294,295,8,81,8,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
295,296,78,14,78,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
296,297,30,83,30,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
297,298,21,95,21,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
298,299,58,100,58,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
299,300,53,111,111,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
300,301,63,24,63,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
301,302,88,15,88,ef84b989-b198-4a2e-94a1-9a75ccc44a09,theresa,1
